float,round_depth,depth.x,date.x,lon,lat,pres,temp,psal,doxy,down_irradiance380,down_irradiance412,down_irradiance490,downwelling_par,chla.x,bbp700,cdom,chla_adjusted,pres_qc,temp_qc,psal_qc,doxy_qc,down_irradiance380_qc,down_irradiance412_qc,down_irradiance490_qc,downwelling_par_qc,chla_qc,bbp700_qc,cdom_qc,chla_adjusted_qc,nitrate,nitrate_qc,cp660,cp660_qc,profil_id.x,lon_hplc,lat_hplc,cruise_name,date.y,station_name,ctd_number,bottle_number,depth.y,id_row,chl_c1_c2,chl_c3,peri,but,fuco,neox,prasi,viola,hex,diad,allo,diat,zea,lutein,dv_chlb,chlb,tchlb,dv_chla,chla.y,tchla,phaeo,t_chlb,t_chla,profil_id.y
6901771,5,31.5,2015-05-27,20.096388333333334,36.68907333333333,5.086666663487752,20.23968442281087,38.59702237447103,214.53173828125,0.6416220664978027,1.2238065719604492,1.4805864334106444,1161.604833984375,0.054287999868392944,9.277606732212007e-4,0.8190240025520324,0.005544000025838614,1,6.833333333333333,3.5,3,1,1,1,1,3,2,0,1,0.13473628461360931,3,NaN,NaN,6901771_20.0963883333333_36.6890733333333,20.1198,36.6944,bioargomed,2015-05-26,4,9,11,4.667,5185,0.0058,0.0025,0.002,0.0058,0.0038,0,0,9e-4,0.0183,19.6929,5e-4,0.0012,0.0061,0,0,0.0028,NA,0,0.0611,NA,NA,0.0028,0.0611,2015-05-26_20.1198_36.6944_4_9
6901771,11,59,2015-05-27,20.096388333333334,36.68907333333333,11.119999885559082,20.35550880432129,38.962215423583984,214.77537536621094,0.4475809931755066,0.9417089223861694,1.1631197929382324,729.2506103515625,0.06791999936103821,8.102365536615252e-4,1.2866933345794678,0.012360000051558018,1,8,8,3,1,1,1,1,3,2,0,1,NaN,NaN,NaN,NaN,6901771_20.0963883333333_36.6890733333333,20.1201,36.6948,bioargomed,2015-05-26,4,9,10,11.087,5184,0.0067,0.003,0.0028,0.0068,0.0037,0,0,0.0012,0.0207,18.3595,0,9e-4,0.0065,0,0,0.0038,NA,0,0.0652,NA,NA,0.0038,0.0652,2015-05-26_20.1201_36.6948_4_9
6901765,10,42.5,2015-05-23,24.827311666666667,34.18179333333333,9.875,20.08537530899048,39.16824913024902,209.52859497070312,NaN,NaN,NaN,NaN,0.07919999957084656,7.601646066177636e-4,1.3151500225067139,0.03959999978542328,1,4.5,4.5,3,NaN,NaN,NaN,NaN,3,2,0,5,NaN,NaN,NaN,NaN,6901765_24.8273116666667_34.1817933333333,24.8456,34.2093,bioargomed,2015-05-22,3,7,11,10.073,5177,0.0052,0.0024,0.0015,0.004,0.003,0,0,7e-4,0.0184,15.1749,5e-4,8e-4,0.0141,0,0,0.0025,NA,0,0.0575,NA,NA,0.0025,0.0575,2015-05-22_24.8456_34.2093_3_7
6901765,30,83.5,2015-05-23,24.827311666666667,34.18179333333333,29.960000038146973,18.694799423217773,39.17300033569336,215.96885681152344,0.17294103652238846,0.4764649271965027,0.6184873878955841,296.16314697265625,0.09174857288599014,5.592525703832507e-4,1.3980756998062134,0.04587428644299507,1,4.5,4.5,3,1,1,1,1,3,2,0,3,NaN,NaN,NaN,NaN,6901765_24.8273116666667_34.1817933333333,24.8456,34.2093,bioargomed,2015-05-22,3,7,10,29.817,5176,0.0049,0.0029,0.0013,0.0041,0.0022,0,0,5e-4,0.0187,9.407,0,4e-4,0.0147,0,0,0.0031,NA,0,0.0518,NA,NA,0.0031,0.0518,2015-05-22_24.8456_34.2093_3_7
6901765,49,125,2015-05-23,24.827311666666667,34.18179333333333,49.119998931884766,17.22692108154297,39.17876052856445,219.81689453125,0.06431114673614502,0.2585172653198242,0.39657726883888245,164.53099060058594,0.15119999647140503,5.655118147842586e-4,1.4294320344924927,0.07559999823570251,1,8,8,3,1,1,1,1,3,2,0,3,NaN,NaN,NaN,NaN,6901765_24.8273116666667_34.1817933333333,24.8457,34.2094,bioargomed,2015-05-22,3,7,9,49.372,5175,0.008,0.0055,0.0028,0.0066,0.0033,6e-4,0,9e-4,0.0292,9.8813,3e-4,0,0.0191,0,0,0.0063,NA,0.0025,0.078,NA,NA,0.0063,0.0805,2015-05-22_24.8457_34.2094_3_7
6901765,80,185,2015-05-23,24.827311666666667,34.18179333333333,79.97333272298177,16.679044087727863,39.15717061360677,208.73455810546875,0.006547295488417149,0.0497732050716877,0.12840625643730164,43.781131744384766,0.5465455055236816,0.0032826631795614958,1.7051600217819214,0.2732727527618408,1,3.3333333333333335,3.3333333333333335,3,1,1,1,1,4,2,0,4,NaN,NaN,NaN,NaN,6901765_24.8273116666667_34.1817933333333,24.8457,34.2094,bioargomed,2015-05-22,3,7,8,80.044,5174,0.053,0.0511,0.0075,0.0512,0.0209,0.0018,0.0024,0.0018,0.1315,24.2988,0.0036,0,0.1318,0,0.0355,0.1243,NA,0.1781,0.2901,NA,NA,0.1598,0.4683,2015-05-22_24.8457_34.2094_3_7
6901766,1,5,2015-05-23,27.174838333333334,34.61076833333333,1.0200000206629436,21.664665857950848,38.690799713134766,209.02456665039062,0.5738128125667572,1.049139142036438,1.2306257486343384,1285.5617980957031,-0.02124000061303377,4.4701399747282267e-4,1.5131170749664307,-0.010620000306516886,1,3,3,3,1,1,1,1,5,5,4,5,NaN,NaN,NaN,NaN,6901766_27.1748383333333_34.6107683333333,26.4283,35.2,bioargomed,2015-05-23,6,CS,NA,1,5207,0.0041,0.002,0.001,0.0045,0.0029,0,0,8e-4,0.0144,22.7018,0,7e-4,0.0107,0,0,0.0023,NA,0,0.0494,NA,NA,0.0023,0.0494,2015-05-23_26.4283_35.2_6_CS
6901766,1,5,2015-05-23,27.174838333333334,34.61076833333333,1.0200000206629436,21.664665857950848,38.690799713134766,209.02456665039062,0.5738128125667572,1.049139142036438,1.2306257486343384,1285.5617980957031,-0.02124000061303377,4.4701399747282267e-4,1.5131170749664307,-0.010620000306516886,1,3,3,3,1,1,1,1,5,5,4,5,NaN,NaN,NaN,NaN,6901766_27.1748383333333_34.6107683333333,27.8714,34.7744,bioargomed,2015-05-20,3,CS,NA,1,5204,0.0035,0.0017,0,0.0032,0.0023,0,0,8e-4,0.0133,17.9175,0.0012,5e-4,0.0144,0,0,0.0021,NA,0,0.0498,NA,NA,0.0021,0.0498,2015-05-20_27.8714_34.7744_3_CS
6901770,1,5,2015-05-21,27.908068333333333,35.666266666666665,1.1520000100135803,21.202267837524413,38.85083236694336,212.41365814208984,0.730010187625885,1.3249114274978637,1.6174298524856567,1654.2650634765625,0.0647783987224102,6.767305894754827e-4,1.0391820430755616,0.01080000028014183,1,3,3,3,2.4,2.4,2.4,2.4,3,3.2,1.6,5.6,3.1972529888153076,3,NaN,NaN,6901770_27.9080683333333_35.6662666666667,27.9807,35.7007,bioargomed,2015-05-20,2,CS,NA,1,5203,0.0045,0.0022,0.0018,0.0043,0.004,0,0,8e-4,0.0172,27.8297,0,0.0025,0.0141,0,0,0.0025,NA,0,0.0622,NA,NA,0.0025,0.0622,2015-05-20_27.9807_35.7007_2_CS
6901773,130,310,2015-05-22,28.42475,33.563181666666665,129.90666707356772,16.40696652730306,39.08540598551432,198.21876525878906,1.5451342915184796e-4,0.003500669961795211,0.016507817432284355,4.730743885040283,0.5781599879264832,4.4539329246617854e-4,1.628999948501587,0.2708300054073334,1,3.3333333333333335,3.3333333333333335,4,1,1,1,1,3,2,0,1,NaN,NaN,NaN,NaN,6901773_28.42475_33.5631816666667,28.4666,33.5628,bioargomed,2001-05-21,2,4,5,129.9,5156,0.0398,0.0534,0.0036,0.0807,0.0102,0.0011,5e-4,7e-4,0.0934,14.8287,0.0016,0,0.0302,0,0.1169,0.0166,NA,0.0945,0.1975,NA,NA,0.1335,0.292,2001-05-21_28.4666_33.5628_2_4
6901773,151,349,2015-05-22,28.42475,33.563181666666665,150.6199951171875,16.133560180664062,39.090999603271484,191.1676025390625,5.116530701343436e-7,0.0010040176566690207,0.006221064366400242,1.7291909456253052,0.3995533287525177,3.9530961657874286e-4,1.6531332731246948,0.18152667582035065,1,8,8,4,1,1,1,1,3,2,0,1,NaN,NaN,NaN,NaN,6901773_28.42475_33.5631816666667,28.4666,33.5631,bioargomed,2001-05-21,2,4,4,150.034,5155,0.0237,0.0353,0.0027,0.0601,0.0067,0.0013,0.0016,6e-4,0.0509,9.3282,4e-4,0,0.0174,0,0.0867,0.0168,NA,0.0619,0.1321,NA,NA,0.1035,0.194,2001-05-21_28.4666_33.5631_2_4
6902742,1,6,2016-10-21,61.53198783333334,-58.47764866666667,0.7730000019073486,-1.0996999740600586,33.867000579833984,NaN,NaN,NaN,NaN,NaN,0.4560000002384186,9.300688980147243e-4,0.671999990940094,0.2280000001192093,1,3,3,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,6902742_61.5319878333333_-58.4776486666667,61.499,-58.499,soclim,2016-10-21,S_013_09,13,9,248.8,135,7e-4,2e-4,0,0,0.0021,0,0,0,0,4e-4,0,0,0,0,0,0,NA,0,0.0043,NA,NA,0,0.0043,2016-10-21_61.499_-58.499_S_013_09_13
6902742,1,6,2016-10-21,61.53198783333334,-58.47764866666667,0.7730000019073486,-1.0996999740600586,33.867000579833984,NaN,NaN,NaN,NaN,NaN,0.4560000002384186,9.300688980147243e-4,0.671999990940094,0.2280000001192093,1,3,3,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,6902742_61.5319878333333_-58.4776486666667,61.5,-58.499,soclim,2016-10-21,S_013_06,13,6,499.5,134,5e-4,2e-4,0,0,0.0017,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.003,NA,NA,0,0.003,2016-10-21_61.5_-58.499_S_013_06_13
6902735,5,31,2016-10-19,66.99321,-52.46456333333333,4.891999912261963,2.0480000972747803,33.938391876220706,295.4435119628906,6.012065423419699e-5,-3.721361790667288e-5,2.3344055516645313e-4,0.014696011692285538,0.7322399973869324,0.0011708836071193218,1.901110005378723,0.3661199986934662,1,8,3,4,1,1,1,1,2,2,0,2,NaN,NaN,NaN,NaN,6902735_66.99321_-52.4645633333333,67,-52.5,soclim,2016-10-19,S_010_20,10,20,4.6,121,0.0384,0.0263,0.0058,0.0253,0.0698,0.005,0.0134,0.0066,0.0654,0.022,0.0023,0.001,0.0018,8e-4,0,0.0392,NA,0,0.2754,NA,NA,0.0392,0.2838,2016-10-19_67_-52.5_S_010_20_10
6902735,20,76.5,2016-10-19,66.99321,-52.46456333333333,20.149999618530273,2.049499988555908,33.93899917602539,296.1682434082031,6.290385499596596e-5,-4.404983337735757e-5,2.3713547852821648e-4,0.013128429651260376,0.6998400092124939,0.001202015788294375,1.9281400442123413,0.34992000460624695,1,4.5,4.5,4,1,1,1,1,2,2,0,2,NaN,NaN,NaN,NaN,6902735_66.99321_-52.4645633333333,67,-52.5,soclim,2016-10-19,S_010_18,10,18,20.5,120,0.0375,0.0249,0.006,0.0247,0.0691,0.0048,0.0134,0.007,0.0644,0.0237,0.0023,0.0011,0.0019,8e-4,0,0.0382,NA,0,0.271,NA,NA,0.0382,0.2801,2016-10-19_67_-52.5_S_010_18_10
6902735,31,87,2016-10-19,66.99321,-52.46456333333333,30.899999618530273,NaN,NaN,296.32647705078125,6.05749009991996e-5,-4.95183230668772e-5,2.4197254970204085e-4,0.02292557619512081,0.741599977016449,0.001201565726660192,1.941245436668396,0.3707999885082245,1,NaN,NaN,4,1,1,1,1,2,2,0,2,NaN,NaN,NaN,NaN,6902735_66.99321_-52.4645633333333,67,-52.5,soclim,2016-10-19,S_010_17,10,17,30.4,119,0.0382,0.0248,0.0055,0.0257,0.0702,0.0049,0.0133,0.007,0.065,0.0232,0.0025,8e-4,0.0018,0,0,0.038,NA,0,0.2706,NA,NA,0.038,0.2808,2016-10-19_67_-52.5_S_010_17_10
6902735,38,92,2016-10-19,66.99321,-52.46456333333333,37.5,NaN,NaN,296.3191223144531,6.301301618805155e-5,-4.6920922613935545e-5,2.3886746203061193e-4,0.029266029596328735,0.7251428365707397,0.00118814199231565,1.8020000457763672,0.3625714182853699,1,NaN,NaN,4,1,1,1,1,2,2,0,2,NaN,NaN,NaN,NaN,6902735_66.99321_-52.4645633333333,67,-52.5,soclim,2016-10-19,S_010_16,10,16,38.1,118,0.0386,0.0255,0.0058,0.0257,0.0728,0.0049,0.0135,0.0068,0.0644,0.0221,0.0023,8e-4,0.0017,7e-4,0,0.0393,NA,0,0.2777,NA,NA,0.0393,0.2861,2016-10-19_67_-52.5_S_010_16_10
6902735,50,102,2016-10-19,66.99321,-52.46456333333333,49.5,NaN,NaN,296.58148193359375,6.665105320280418e-5,-4.8706631787354127e-5,2.465639263391495e-4,0.02378680557012558,0.7114909291267395,0.001079297624528408,1.9330545663833618,0.35574546456336975,1,NaN,NaN,4,1,1,1,1,2,2,0,2,NaN,NaN,NaN,NaN,6902735_66.99321_-52.4645633333333,67,-52.5,soclim,2016-10-19,S_010_15,10,15,49.1,117,0.036,0.0258,0.0045,0.0255,0.0699,0.0047,0.013,0.0055,0.0615,0.0167,0.0025,5e-4,0.0015,7e-4,0,0.0392,NA,0,0.2686,NA,NA,0.0392,0.2751,2016-10-19_67_-52.5_S_010_15_10
6902735,66,123,2016-10-19,66.99321,-52.46456333333333,66.00800018310547,NaN,NaN,298.0702819824219,5.9711258654715496e-5,-4.1344828059664e-5,2.402779966359958e-4,0.023434991016983986,0.7350000023841858,0.0011012719944119454,2.0197416305541993,0.3675000011920929,1,NaN,NaN,4,2.4,2.4,2.4,2.4,2,2,0,2,NaN,NaN,NaN,NaN,6902735_66.99321_-52.4645633333333,67,-52.5,soclim,2016-10-19,S_010_14,10,14,75.2,116,0.0263,0.0205,0.0031,0.0194,0.053900000000000003,0.0035,0.0092,0.0037,0.0433,0.0118,0.002,4e-4,0.0011,0,0,0.0285,NA,0,0.205,NA,NA,0.0285,0.2085,2016-10-19_67_-52.5_S_010_14_10
6902735,66,123,2016-10-19,66.99321,-52.46456333333333,66.00800018310547,NaN,NaN,298.0702819824219,5.9711258654715496e-5,-4.1344828059664e-5,2.402779966359958e-4,0.023434991016983986,0.7350000023841858,0.0011012719944119454,2.0197416305541993,0.3675000011920929,1,NaN,NaN,4,2.4,2.4,2.4,2.4,2,2,0,2,NaN,NaN,NaN,NaN,6902735_66.99321_-52.4645633333333,67,-52.5,soclim,2016-10-19,S_010_13,10,13,100.3,115,0.027,0.0221,0.0028,0.0204,0.0561,0.0035,0.0096,0.0039,0.0453,0.0121,0.0019,4e-4,0.0012,7e-4,0,0.0298,NA,0,0.213,NA,NA,0.0298,0.2166,2016-10-19_67_-52.5_S_010_13_10
6902735,66,123,2016-10-19,66.99321,-52.46456333333333,66.00800018310547,NaN,NaN,298.0702819824219,5.9711258654715496e-5,-4.1344828059664e-5,2.402779966359958e-4,0.023434991016983986,0.7350000023841858,0.0011012719944119454,2.0197416305541993,0.3675000011920929,1,NaN,NaN,4,2.4,2.4,2.4,2.4,2,2,0,2,NaN,NaN,NaN,NaN,6902735_66.99321_-52.4645633333333,67,-52.5,soclim,2016-10-19,S_010_12,10,12,123.8,114,0.028,0.0225,0.0032,0.0209,0.0583,0.0037,0.0097,0.0039,0.0457,0.0126,0.0022,4e-4,0.0012,7e-4,0,0.0299,NA,0,0.2188,NA,NA,0.0299,0.2228,2016-10-19_67_-52.5_S_010_12_10
6902735,66,123,2016-10-19,66.99321,-52.46456333333333,66.00800018310547,NaN,NaN,298.0702819824219,5.9711258654715496e-5,-4.1344828059664e-5,2.402779966359958e-4,0.023434991016983986,0.7350000023841858,0.0011012719944119454,2.0197416305541993,0.3675000011920929,1,NaN,NaN,4,2.4,2.4,2.4,2.4,2,2,0,2,NaN,NaN,NaN,NaN,6902735_66.99321_-52.4645633333333,67,-52.5,soclim,2016-10-19,S_010_10,10,10,198.5,112,0.0036,0.0034,0,0.0034,0.0101,5e-4,0.0014,5e-4,0.0057,0.0018,3e-4,0,4e-4,0,0,0.0044,NA,0,0.0325,NA,NA,0.0044,0.0325,2016-10-19_67_-52.5_S_010_10_10
6902735,66,123,2016-10-19,66.99321,-52.46456333333333,66.00800018310547,NaN,NaN,298.0702819824219,5.9711258654715496e-5,-4.1344828059664e-5,2.402779966359958e-4,0.023434991016983986,0.7350000023841858,0.0011012719944119454,2.0197416305541993,0.3675000011920929,1,NaN,NaN,4,2.4,2.4,2.4,2.4,2,2,0,2,NaN,NaN,NaN,NaN,6902735_66.99321_-52.4645633333333,67,-52.5,soclim,2016-10-19,S_010_09,10,9,248.6,111,8e-4,4e-4,0,6e-4,0.002,0,0,0,0.001,4e-4,2e-4,0,0,0,0,0,NA,0,0.0056,NA,NA,0,0.0056,2016-10-19_67_-52.5_S_010_09_10
6902735,66,123,2016-10-19,66.99321,-52.46456333333333,66.00800018310547,NaN,NaN,298.0702819824219,5.9711258654715496e-5,-4.1344828059664e-5,2.402779966359958e-4,0.023434991016983986,0.7350000023841858,0.0011012719944119454,2.0197416305541993,0.3675000011920929,1,NaN,NaN,4,2.4,2.4,2.4,2.4,2,2,0,2,NaN,NaN,NaN,NaN,6902735_66.99321_-52.4645633333333,67,-52.5,soclim,2016-10-19,S_010_06,10,6,499.3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,4e-4,NA,NA,0,4e-4,2016-10-19_67_-52.5_S_010_06_10
6902880,20,78,2018-03-02,67.23418833333334,-52.538585,19.799999237060547,4.810999870300293,33.83100128173828,314.0809631347656,0.010023104958236217,0.02288152277469635,0.031830549240112305,16.448471069335938,0.8759999871253967,0.001007233397103846,0.9768000245094299,0.43799999356269836,1,8,8,4,1,1,1,1,2,2,0,2,NaN,NaN,NaN,NaN,6902880_67.2341883333333_-52.538585,67.1999,-52.6002,mobydick,2018-03-01,M4_1,16,15,20,5300,0.0281,0.0214,0.0035,0.0159,0.0351,0,0,9e-4,0.0914,0.0276,9e-4,0.002,0.0014,5e-4,0,0.0023,NA,0,0.1686,NA,NA,0.0023,0.1686,2018-03-01_67.1999_-52.6002_M4_1_16
6902880,49,113.5,2018-03-02,67.23418833333334,-52.538585,48.8799991607666,NaN,NaN,315.32989501953125,0.0018534048382813733,0.005718040745705366,0.010898938402533531,4.117206970850627,1.214719980955124,0.0020123503636568785,1.380840003490448,0.607359990477562,1,NaN,NaN,4,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,2,2,0,2,NaN,NaN,NaN,NaN,6902880_67.2341883333333_-52.538585,67.1999,-52.6002,mobydick,2018-03-01,M4_1,16,13,60,5299,0.0388,0.0278,0.0035,0.0228,0.0589,0,0,0.0011,0.1008,0.0209,0.001,0.0011,0.0014,7e-4,0,0.0031,NA,0,0.2035,NA,NA,0.0031,0.2035,2018-03-01_67.1999_-52.6002_M4_1_16
6902880,49,113.5,2018-03-02,67.23418833333334,-52.538585,48.8799991607666,NaN,NaN,315.32989501953125,0.0018534048382813733,0.005718040745705366,0.010898938402533531,4.117206970850627,1.214719980955124,0.0020123503636568785,1.380840003490448,0.607359990477562,1,NaN,NaN,4,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,2,2,0,2,NaN,NaN,NaN,NaN,6902880_67.2341883333333_-52.538585,67.1999,-52.6002,mobydick,2018-03-01,M4_1,16,12,79,5298,0.0453,0.0352,0.0041,0.0287,0.0869,0,0,9e-4,0.0948,0.0139,0.0011,0,0.0015,0.0013,0,0.0044,NA,0,0.2332,NA,NA,0.0044,0.2332,2018-03-01_67.1999_-52.6002_M4_1_16
6902880,49,113.5,2018-03-02,67.23418833333334,-52.538585,48.8799991607666,NaN,NaN,315.32989501953125,0.0018534048382813733,0.005718040745705366,0.010898938402533531,4.117206970850627,1.214719980955124,0.0020123503636568785,1.380840003490448,0.607359990477562,1,NaN,NaN,4,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,2,2,0,2,NaN,NaN,NaN,NaN,6902880_67.2341883333333_-52.538585,67.1999,-52.6002,mobydick,2018-03-01,M4_1,16,10,130,5297,0.0199,0.0223,0,0.0136,0.0809,0,0,0,0.0107,0.0061,0.0024,0,7e-4,0,0,0,NA,0,0.1229,NA,NA,0,0.1229,2018-03-01_67.1999_-52.6002_M4_1_16
6902880,49,113.5,2018-03-02,67.23418833333334,-52.538585,48.8799991607666,NaN,NaN,315.32989501953125,0.0018534048382813733,0.005718040745705366,0.010898938402533531,4.117206970850627,1.214719980955124,0.0020123503636568785,1.380840003490448,0.607359990477562,1,NaN,NaN,4,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,2,2,0,2,NaN,NaN,NaN,NaN,6902880_67.2341883333333_-52.538585,67.1999,-52.6002,mobydick,2018-03-01,M4_1,16,8,180,5296,0.0051,0.0065,0,0.0036,0.0256,0,0,0,0.0024,0.0022,0.0015,0,0,0,0,0,NA,0,0.0351,NA,NA,0,0.0351,2018-03-01_67.1999_-52.6002_M4_1_16
6902880,49,113.5,2018-03-02,67.23418833333334,-52.538585,48.8799991607666,NaN,NaN,315.32989501953125,0.0018534048382813733,0.005718040745705366,0.010898938402533531,4.117206970850627,1.214719980955124,0.0020123503636568785,1.380840003490448,0.607359990477562,1,NaN,NaN,4,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,2,2,0,2,NaN,NaN,NaN,NaN,6902880_67.2341883333333_-52.538585,67.1999,-52.6002,mobydick,2018-03-01,M4_1,16,6,249,5295,0.001,0.0011,0,8e-4,0.0051,0,0,0,0,6e-4,0,0,0,0,0,0,NA,0,0.007,NA,NA,0,0.007,2018-03-01_67.1999_-52.6002_M4_1_16
6902880,49,113.5,2018-03-02,67.23418833333334,-52.538585,48.8799991607666,NaN,NaN,315.32989501953125,0.0018534048382813733,0.005718040745705366,0.010898938402533531,4.117206970850627,1.214719980955124,0.0020123503636568785,1.380840003490448,0.607359990477562,1,NaN,NaN,4,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,2,2,0,2,NaN,NaN,NaN,NaN,6902880_67.2341883333333_-52.538585,67.1999,-52.6002,mobydick,2018-03-01,M4_1,16,3,500,5294,4e-4,4e-4,0,0,0.0013,0,0,0,0,3e-4,0,0,0,0,0,0,NA,0,0.0022,NA,NA,0,0.0022,2018-03-01_67.1999_-52.6002_M4_1_16
6901574,10,60,2015-01-21,67.53119666666667,-52.005865,9.93999989827474,3.4015400409698486,33.86899948120117,NaN,0.1570940837264061,0.29569777846336365,0.37213853001594543,230.24402618408203,0.36025500297546387,0.0025564739480614662,2.25,0.9927999973297119,1,5.666666666666667,5.666666666666667,NaN,1,1,1,1,3,2,0,5,NaN,NaN,NaN,NaN,6901574_67.5311966666667_-52.005865,67.5,-52,oiso,2015-01-20,BA1,BA1,19,10.449,5004,0.0538,0.0322,0.0029,0.0183,0.0949,9e-4,0.0012,0.0011,0.0666,0.0174,0.0014,7e-4,0,0,0,0.0056,NA,0,0.2689,NA,NA,0.0056,0.2689,2015-01-20_67.5_-52_BA1_BA1
6901574,20,79.5,2015-01-21,67.53119666666667,-52.005865,20.15999984741211,3.4049999713897705,33.86899948120117,NaN,0.05864903703331947,0.12349297851324081,0.17690031230449677,91.185516357421875,0.9383818507194519,0.0018559519667178392,1.9767272472381592,0.9927999973297119,1,4.5,4.5,NaN,1,1,1,1,3,2,0,5,NaN,NaN,NaN,NaN,6901574_67.5311966666667_-52.005865,67.5,-52,oiso,2015-01-20,BA1,BA1,17,20.167,5005,0.0549,0.0322,0.003,0.0197,0.0989,9e-4,0.0012,0.0012,0.071,0.0195,0.0015,8e-4,0,0,0,0.0054,NA,0,0.2733,NA,NA,0.0054,0.2733,2015-01-20_67.5_-52_BA1_BA1
6901574,30,98.5,2015-01-21,67.53119666666667,-52.005865,29.610000610351562,3.4040000438690186,33.86899948120117,NaN,0.023314235731959343,0.05450163036584854,0.08675669878721237,39.34313201904297,1.3024659156799316,0.002162715420126915,1.9817999601364136,0.9927999973297119,1,4.5,4.5,NaN,1,1,1,1,3,2,0,5,NaN,NaN,NaN,NaN,6901574_67.5311966666667_-52.005865,67.5,-52,oiso,2015-01-20,BA1,BA1,16,29.144,5006,0.0591,0.0368,0.0036,0.0221,0.1041,9e-4,0.0013,0.0015,0.0811,0.0243,0.0017,0.001,4e-4,0,0,0.0057,NA,0,0.2827,NA,NA,0.0057,0.2827,2015-01-20_67.5_-52_BA1_BA1
6901579,40,100.5,2015-01-21,67.54722166666667,-51.998711666666665,40.15999984741211,3.315709114074707,33.83807182312012,307.8310241699219,0.009616019204258919,0.025093361735343933,0.046218790113925934,18.864334106445312,1.4399999380111694,0.0018992350669577718,1.4464000463485718,0.979200005531311,1,4.5,4.5,3,1,1,1,1,4,2,0,5,NaN,NaN,NaN,NaN,6901579_67.5472216666667_-51.9987116666667,67.5,-52,oiso,2015-01-20,BA1,BA1,15,40.171,5007,0.062,0.0376,0.0036,0.0238,0.1154,0.0011,0.0013,0.0016,0.0807,0.0272,0.0021,0.0011,6e-4,0,0,0.0059,NA,0,0.2959,NA,NA,0.0059,0.2959,2015-01-20_67.5_-52_BA1_BA1
6901579,49,116.5,2015-01-21,67.54722166666667,-51.998711666666665,49.0099983215332,3.3141181468963623,33.8390007019043,307.759521484375,0.004795888438820839,0.014048557728528976,0.029789580032229424,11.137405395507812,1.3109999895095825,0.00220469874329865,1.4433866739273071,0.979200005531311,1,4.5,4.5,3,1,1,1,1,3,2,0,5,NaN,NaN,NaN,NaN,6901579_67.5472216666667_-51.9987116666667,67.5,-52,oiso,2015-01-20,BA1,BA1,14,49.237,5008,0.0547,0.0344,0.003,0.0233,0.1033,8e-4,0.0012,0.0015,0.0738,0.022,0.0019,0.001,4e-4,0,0,0.0044,NA,0,0.2767,NA,NA,0.0044,0.2767,2015-01-20_67.5_-52_BA1_BA1
6901579,75,165.5,2015-01-21,67.54722166666667,-51.998711666666665,75.01000213623047,3.276450037956238,33.84299850463867,307.82720947265625,8.631893433630466e-4,0.003239554353058338,0.009419862180948257,3.1359410285949707,1.521359920501709,0.0020433017052710056,1.1932799816131592,0.979200005531311,1,4.5,4.5,3,1,1,1,1,4,2,0,5,NaN,NaN,NaN,NaN,6901579_67.5472216666667_-51.9987116666667,67.5,-52,oiso,2015-01-20,BA1,BA1,13,74.62,5009,0.0644,0.0481,0.002,0.0226,0.1414,0,0.0015,0.001,0.0669,0.015,0.0024,0,0,0,0,0.0076,NA,0,0.3204,NA,NA,0.0076,0.3204,2015-01-20_67.5_-52_BA1_BA1
6901579,100,210.5,2015-01-21,67.54722166666667,-51.998711666666665,99.55999755859375,3.2340400218963623,33.84404182434082,306.8558044433594,1.2316141510382295e-4,6.815107772126794e-4,0.0034161852672696114,1.1557546854019165,1.9036799669265747,0.00226317229680717,1.6995199918746948,0.9302399754524231,1,4.5,4.5,3,1,1,1,1,3,2,0,1,NaN,NaN,NaN,NaN,6901579_67.5472216666667_-51.9987116666667,67.5,-52,oiso,2015-01-20,BA1,BA1,12,99.332,5010,0.0215,0.0253,9e-4,0.0125,0.0585,0,9e-4,0,0.0206,0.0046,0.0013,0,0,0,0,0.0029,NA,0,0.129,NA,NA,0.0029,0.129,2015-01-20_67.5_-52_BA1_BA1
