float_num,lon,lat,depth,fluo,chla,t_chla,peri,but,hex,zea,fuco,allo,chlb,date,diff_date,lovbio,dist
6902738,72.2748116666667,-48.7829383333333,40.0800003051758,0.682550013065338,1.0172,1.0401,0.0291,0.061,0.0771,0.0026,0.4132,0.011,0.0278,2016-10-16T00:00:00Z,0,lovbio104c,535.312408117213
6902738,72.2748116666667,-48.7829383333333,50.2999992370605,0.682550013065338,1.0264,1.0466,0.0314,0.0619,0.0755,0.0024,0.4106,0.0109,0.028,2016-10-16T00:00:00Z,0,lovbio104c,535.312408117213
6902738,72.2748116666667,-48.7829383333333,76.04999923706055,0.6241500079631805,1.0412,1.0631,0.035,0.063,0.0767,0.0028,0.4158,0.0107,0.029,2016-10-16T00:00:00Z,0,lovbio104c,535.312408117213
6902738,72.2748116666667,-48.7829383333333,99.89999961853025,0.3047749996185303,0.6933,0.7034,0.0042,0.0363,0.0509,0.0024,0.2903,0.0075,0.0218,2016-10-16T00:00:00Z,0,lovbio104c,535.312408117213
6902738,72.2748116666667,-48.7829383333333,125.25,0.0948391649872065,0.2221,0.2221,0,0.0099,0.0168,0.0011,0.0925,0.0026,0.0088,2016-10-16T00:00:00Z,0,lovbio104c,535.312408117213
6902738,72.2748116666667,-48.7829383333333,149.6749992370605,0.0519295446574688,0.1459,0.1459,0,0.0073,0.0113,8e-4,0.0642,0.0014,0.0058,2016-10-16T00:00:00Z,0,lovbio104c,535.312408117213
6902738,72.2748116666667,-48.7829383333333,200.20999908447266,0.0308408106987675,0.1004,0.1004,0,0.0039,0.007,0,0.0452,6e-4,0.004,2016-10-16T00:00:00Z,0,lovbio104c,535.312408117213
6902738,72.2748116666667,-48.7829383333333,501.700012207031,0.00360548798926175,0.0015,0.0015,0,0,6e-4,0,8e-4,0,0,2016-10-16T00:00:00Z,0,lovbio104c,535.312408117213
6902739,66.9867816666667,-52.4273433333333,6.4437499940395355,0.386900007724762,0.2754,0.2838,0.0058,0.0253,0.0654,0.0018,0.0698,0.0023,0.0392,2016-10-20T00:00:00Z,-1,lovbio107c,8190.017808564173
6902739,66.9867816666667,-52.4273433333333,19.64000015258788,0.386900007724762,0.271,0.2801,0.006,0.0247,0.0644,0.0019,0.0691,0.0023,0.0382,2016-10-20T00:00:00Z,-1,lovbio107c,8190.017808564173
6902739,66.9867816666667,-52.4273433333333,30.149999618530252,0.386900007724762,0.2706,0.2808,0.0055,0.0257,0.065,0.0018,0.0702,0.0025,0.038,2016-10-20T00:00:00Z,-1,lovbio107c,8190.017808564173
6902739,66.9867816666667,-52.4273433333333,40.30000019073488,0.386900007724762,0.2777,0.2861,0.0058,0.0257,0.0644,0.0017,0.0728,0.0023,0.0393,2016-10-20T00:00:00Z,-1,lovbio107c,8190.017808564173
6902739,66.9867816666667,-52.4273433333333,50.24333318074545,0.386900007724762,0.2686,0.2751,0.0045,0.0255,0.0615,0.0015,0.0699,0.0025,0.0392,2016-10-20T00:00:00Z,-1,lovbio107c,8190.017808564173
6902739,66.9867816666667,-52.4273433333333,75.45000076293945,0.386900007724762,0.205,0.2085,0.0031,0.0194,0.0433,0.0011,0.053900000000000003,0.002,0.0285,2016-10-20T00:00:00Z,-1,lovbio107c,8190.017808564173
6902739,66.9867816666667,-52.4273433333333,100.35000038146973,0.386900007724762,0.213,0.2166,0.0028,0.0204,0.0453,0.0012,0.0561,0.0019,0.0298,2016-10-20T00:00:00Z,-1,lovbio107c,8190.017808564173
6902739,66.9867816666667,-52.4273433333333,126.06666819254566,0.39024583498636867,0.2188,0.2228,0.0032,0.0209,0.0457,0.0012,0.0583,0.0022,0.0299,2016-10-20T00:00:00Z,-1,lovbio107c,8190.017808564173
6902739,66.9867816666667,-52.4273433333333,150,0.27462102472782124,0.2103,0.2139,0.0026,0.0202,0.0442,0.0011,0.0556,0.0022,0.0282,2016-10-20T00:00:00Z,-1,lovbio107c,8190.017808564173
6902739,66.9867816666667,-52.4273433333333,199.520004272461,0.06377280056476592,0.0325,0.0325,0,0.0034,0.0057,4e-4,0.0101,3e-4,0.0044,2016-10-20T00:00:00Z,-1,lovbio107c,8190.017808564173
6902667,60.1486333333333,69.5141166666667,99.855598449707,0.0287999995052814,NA,0.0270324758167887,NA,NA,NA,NA,NA,NA,NA,2016-07-08T00:00:00Z,0,takapm009b,NA
6902667,60.1486333333333,69.5141166666667,79.8545989990234,0.115199998021126,NA,0.0509614859869868,NA,NA,NA,NA,NA,NA,NA,2016-07-08T00:00:00Z,0,takapm009b,NA
6902667,60.1486333333333,69.5141166666667,69.8309020996094,0.280800014734268,NA,0.0658561557816221,NA,NA,NA,NA,NA,NA,NA,2016-07-08T00:00:00Z,0,takapm009b,NA
6902667,60.1486333333333,69.5141166666667,59.8082008361816,0.575999975204468,NA,0.182103074945444,NA,NA,NA,NA,NA,NA,NA,2016-07-08T00:00:00Z,0,takapm009b,NA
6902667,60.1486333333333,69.5141166666667,49.8605995178223,1.08720004558563,NA,0.355253581500896,NA,NA,NA,NA,NA,NA,NA,2016-07-08T00:00:00Z,0,takapm009b,NA
6902667,60.1486333333333,69.5141166666667,39.6538009643555,2.36879992485046,NA,0.894627086198077,NA,NA,NA,NA,NA,NA,NA,2016-07-08T00:00:00Z,0,takapm009b,NA
6902667,60.1486333333333,69.5141166666667,29.8656005859375,2.4695999622345,NA,1.37512388555348,NA,NA,NA,NA,NA,NA,NA,2016-07-08T00:00:00Z,0,takapm009b,NA
6902667,60.1486333333333,69.5141166666667,19.6149005889893,1.94400000572205,NA,1.15075539523072,NA,NA,NA,NA,NA,NA,NA,2016-07-08T00:00:00Z,0,takapm009b,NA
6902667,60.1486333333333,69.5141166666667,9.63700008392334,0.979200005531311,NA,1.05357653291017,NA,NA,NA,NA,NA,NA,NA,2016-07-08T00:00:00Z,0,takapm009b,NA
6902667,60.1486333333333,69.5141166666667,0.354299992322922,0.871200025081635,NA,0.565364303668035,NA,NA,NA,NA,NA,NA,NA,2016-07-08T00:00:00Z,0,takapm009b,NA
4901802,61.0005833333333,69.4973,99.9990005493164,0.0216000005602837,NA,0.0196548624693337,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm013b,NA
4901802,61.0005833333333,69.4973,79.8962020874023,0.0719999969005585,NA,0.0297781310865792,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm013b,NA
4901802,61.0005833333333,69.4973,69.8942031860352,0.244800001382828,NA,0.0371110710764022,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm013b,NA
4901802,61.0005833333333,69.4973,59.92919921875,0.388799995183945,NA,0.126138272939337,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm013b,NA
4901802,61.0005833333333,69.4973,49.9903984069824,0.81360000371933,NA,0.366672024736163,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm013b,NA
4901802,61.0005833333333,69.4973,39.9392013549805,2.08080005645752,NA,0.563049800719165,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm013b,NA
4901802,61.0005833333333,69.4973,29.8960990905762,1.49759995937347,NA,0.902254375865115,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm013b,NA
4901802,61.0005833333333,69.4973,19.9286994934082,1.24559998512268,NA,1.07483804240332,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm013b,NA
4901802,61.0005833333333,69.4973,9.78079986572266,0.554400026798248,NA,0.819188495133819,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm013b,NA
4901802,61.0005833333333,69.4973,0.391200006008148,0.554400026798248,NA,0.434996609174917,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm013b,NA
4901803,60.98615,69.32395,50.0009002685547,0.81360000371933,NA,0.338970919329341,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm005b,NA
4901803,60.98615,69.32395,29.9668006896973,1.11600005626678,NA,1.12514671900524,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm005b,NA
4901803,60.98615,69.32395,9.75539970397949,0.878400027751923,NA,0.771462480600557,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm005b,NA
4901803,60.98615,69.32395,4.9210000038147,0.712800025939941,NA,0.956535683439373,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm005b,NA
4901803,60.98615,69.32395,0.17849999666214,0.712800025939941,NA,0.834210011593932,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm005b,NA
6902668,60.2261,69.33885,60.0637016296387,0.518299996852875,NA,0.179599288177382,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm014b,NA
6902668,60.2261,69.33885,29.5928993225098,2.05130004882812,NA,1.45003313945096,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm014b,NA
6902668,60.2261,69.33885,20.0629997253418,1.46730005741119,NA,1.19720440331436,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm014b,NA
6902668,60.2261,69.33885,9.91580009460449,0.715399980545044,NA,0.780798088061535,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm014b,NA
6902668,60.2261,69.33885,4.20039987564087,0.649699985980988,NA,0.541674192970593,NA,NA,NA,NA,NA,NA,NA,2016-07-09T00:00:00Z,0,takapm014b,NA
