serialnumber,cruise_number,day,month,year,latitude,longitude,ctd,depth,peri,but,fuco,viola,hex,diad,allo,zea,tchlb,chla,tchla,pico_chla,nano_chla,micro_chla,wdp,micro,nano,pico,date,monthabb,season,ze,z_ze
2754,101,6,8,2010,43.37,7.896,9,21,0.0084,0.0124,0.0113,0.0029,0.0241,0.0106,0.0045,0.0518,0.0146,0.1672,0.1685,0.0801,0.0509,0.0375,0.17488800000000002,0.14498421847125015,0.403909930927222,0.5048488175289327,2010-08-06,Aug,Summer,86.69102166656324,0.24
2755,101,6,8,2010,43.37,7.896,9,10,0.0039,0.0079,0.007,0.0019,0.0226,0.0141,0.0048,0.0554,0.0104,0.1407,0.1407,0.0758,0.0448,0.02,0.16174799999999998,0.08969508123748055,0.40324455325568176,0.5615525385167051,2010-08-06,Aug,Summer,86.69102166656324,0.12
2760,101,7,8,2010,43.368,7.905,12,70,0.0031,0.0276,0.0403,-1,0.075,0.0054,0.0014,8e-4,0.0065,0.162,0.162,0.0067,0.0983,0.0569,0.19028499999999998,0.3453766718343538,0.7784218409228262,0.029918280474025803,2010-08-07,Aug,Summer,78.64964064810937,0.89
2761,101,7,8,2010,43.368,7.905,12,60,0.007,0.0602,0.0777,0.0011,0.0831,0.0095,0.0041,0.0038,0.0181,0.2842,0.2856,0.0228,0.1365,0.1263,0.32003500000000007,0.3988688737169372,0.6454450294499038,0.05695314574968362,2010-08-07,Aug,Summer,78.64964064810937,0.76
2762,101,7,8,2010,43.368,7.905,12,50,0.0123,0.0751,0.0912,0.0031,0.0813,0.012,0.0069,0.025,0.0574,0.4325,0.4351,0.0963,0.162,0.1768,0.431722,0.3557567138112026,0.5385062609734969,0.17918012054053306,2010-08-07,Aug,Summer,78.64964064810937,0.64
2763,101,7,8,2010,43.368,7.905,12,40,0.0132,0.0432,0.0342,0.0041,0.0872,0.0105,0.0166,0.195,0.0595,0.5735,0.5768,0.3052,0.182,0.0896,0.622409,0.10522984082813712,0.4103668166752088,0.5390426552315278,2010-08-07,Aug,Summer,78.64964064810937,0.51
2764,101,7,8,2010,43.368,7.905,12,30,0.0121,0.0167,0.0202,0.0034,0.0212,0.0078,0.0036,0.0809,0.0144,0.2255,0.2269,0.116,0.0482,0.0628,0.232797,0.1831810547386779,0.28490916979170694,0.5674256970665429,2010-08-07,Aug,Summer,78.64964064810937,0.38
2765,101,7,8,2010,43.368,7.905,12,20,0.0066,0.009,0.0086,0.0024,0.0213,0.0099,0.0017,0.0406,0.0105,0.1256,0.1256,0.0582,0.0399,0.0274,0.129235,0.15079506325685768,0.3830463883622857,0.530436801176152,2010-08-07,Aug,Summer,78.64964064810937,0.25
2766,101,7,8,2010,43.368,7.905,12,10,0.0032,0.0055,0.0048,0.0015,0.0168,0.0112,0.0029,0.0631,0.0067,0.1179,0.1187,0.0744,0.0305,0.0138,0.14868199999999998,0.07016316702761599,0.30197333907265167,0.6719306977307274,2010-08-07,Aug,Summer,78.64964064810937,0.13
2767,101,7,8,2010,43.368,7.905,12,5,0.0028,0.0055,0.004,0.0013,0.0171,0.0125,9e-4,0.0477,0.0052,0.0889,0.0963,0.0557,0.0291,0.0115,0.11351299999999999,0.07766511324694089,0.3149507104913094,0.6661351563257072,2010-08-07,Aug,Summer,78.64964064810937,0.06
2771,102,3,9,2010,43.375,7.892,6,71,0.0046,0.0389,0.0507,7e-4,0.0835,0.0069,0.0012,0.0012,0.0123,0.1903,0.1903,0.0121,0.1082,0.0701,0.23258100000000004,0.3582579832402475,0.7374764060692833,0.044281347143575775,2010-09-03,Sep,Fall,52.721231396134186,1.35
2772,102,3,9,2010,43.375,7.892,6,61,0.037,0.1087,0.154,0.0028,0.2401,0.0235,0.0043,0.0073,0.0569,0.6405,0.6441,0.0605,0.328,0.2556,0.72499,0.3783224596201327,0.6814783652188305,0.06935819804411095,2010-09-03,Sep,Fall,52.721231396134186,1.16
2773,102,3,9,2010,43.375,7.892,6,49,0.0521,0.1702,0.091,0.0051,0.5988,0.0421,0.0084,0.0516,0.1405,1.1792,1.1866,0.1822,0.807,0.1974,1.2493330000000002,0.15199470437425408,0.894967154473627,0.13996348451533736,2010-09-03,Sep,Fall,52.721231396134186,0.93
2774,102,3,9,2010,43.375,7.892,6,41,0.1255,0.2071,0.0792,0.0089,0.8051,0.0684,0.0128,0.0661,0.247,1.5649,1.5749,0.2842,1.023,0.2678,1.6836470000000003,0.14196087422125894,0.8840231948858638,0.16050929915831522,2010-09-03,Sep,Fall,52.721231396134186,0.78
2775,102,3,9,2010,43.375,7.892,6,30,0.0373,0.0494,0.0165,0.0038,0.159,0.0278,0.0019,0.0322,0.0287,0.3813,0.3848,0.0618,0.2403,0.0827,0.36606900000000003,0.16405650300899555,0.8184194782950756,0.18691831321417546,2010-09-03,Sep,Fall,52.721231396134186,0.57
2776,102,3,9,2010,43.375,7.892,6,20,0.0089,0.0196,0.0115,0.0041,0.0835,0.0218,9e-4,0.0597,0.0247,0.2306,0.2322,0.0811,0.1206,0.0306,0.25115000000000004,0.10403344614772048,0.5988333665140354,0.42679673501891296,2010-09-03,Sep,Fall,52.721231396134186,0.38
2783,104,15,11,2010,43.369,7.909,1,60,0.0038,0.0634,0.041,0.0017,0.0875,0.0082,0.0029,0.0258,0.1176,0.237,0.3083,0.1281,0.1228,0.0574,0.364146,0.18524438000142798,0.5786497723440597,0.32981825970901774,2010-11-15,Nov,Fall,57.28070389268754,1.05
2784,104,15,11,2010,43.369,7.909,1,50,0.0083,0.0619,0.0468,0.0026,0.1128,0.0102,0.0086,0.03,0.1259,0.3161,0.3926,0.1499,0.1666,0.0761,0.443569,0.1818071145639123,0.6193985603141788,0.2979716797161209,2010-11-15,Nov,Fall,57.28070389268754,0.87
2785,104,15,11,2010,43.369,7.909,1,40,0.0091,0.0744,0.0659,0.0032,0.1374,0.0125,0.0064,0.0364,0.1356,0.3775,0.4647,0.1634,0.1985,0.1027,0.5202,0.21371780084582856,0.6037716262975779,0.28552095347943096,2010-11-15,Nov,Fall,57.28070389268754,0.7
2786,104,15,11,2010,43.369,7.909,1,30,0.0169,0.0823,0.0695,0.0045,0.2028,0.018,0.0125,0.0493,0.1499,0.5603,0.6526,0.2075,0.3147,0.1304,0.6729240000000001,0.1842228840106758,0.6689819355529003,0.2643299986328322,2010-11-15,Nov,Fall,57.28070389268754,0.52
2787,104,15,11,2010,43.369,7.909,1,20,0.0192,0.0582,0.0368,0.0049,0.1832,0.0208,0.0154,0.0608,0.0797,0.5146,0.5757,0.1613,0.3185,0.0959,0.560341,0.13397556130998803,0.7315473970314506,0.2619851126367694,2010-11-15,Nov,Fall,57.28070389268754,0.35
2788,104,15,11,2010,43.369,7.909,1,10,0.0134,0.0448,0.0304,0.0053,0.1647,0.0241,0.0148,0.0597,0.0545,0.4578,0.4979,0.1318,0.2896,0.0765,0.488704,0.12226623886851753,0.7477593799109481,0.26140976951283396,2010-11-15,Nov,Fall,57.28070389268754,0.17
2789,104,15,11,2010,43.369,7.909,1,5,0.0104,0.0424,0.0296,0.0056,0.1586,0.0261,0.0146,0.0551,0.0541,0.4411,0.4788,0.1274,0.281,0.0704,0.46723400000000004,0.11930638609347778,0.7551119995548268,0.2579649597417996,2010-11-15,Nov,Fall,57.28070389268754,0.09
2796,104,17,11,2010,43.367,7.895,3,40,0.0046,0.0649,0.0624,0.0028,0.1029,0.0093,0.0036,0.0449,0.1917,0.3067,0.43,0.2071,0.1387,0.0842,0.500374,0.20300015588339923,0.47735693701111576,0.3998449160028299,2010-11-17,Nov,Fall,71.59498480629999,0.56
2798,104,17,11,2010,43.367,7.895,3,21,0.0135,0.0585,0.0547,0.0091,0.1937,0.0378,0.0205,0.068,0.1034,0.5895,0.6539,0.1981,0.3389,0.1169,0.646792,0.15113359472597063,0.6966026172247027,0.2690602233793863,2010-11-17,Nov,Fall,71.59498480629999,0.29
2799,104,17,11,2010,43.367,7.895,3,11,0.0109,0.0533,0.0509,0.0085,0.1764,0.0468,0.0212,0.0703,0.0918,0.5504,0.6109,0.1888,0.3147,0.1074,0.6126210000000001,0.14598258956189877,0.6896433520888117,0.2766718738012572,2010-11-17,Nov,Fall,71.59498480629999,0.15
2800,104,17,11,2010,43.367,7.895,3,5,0.0107,0.0525,0.0505,0.007,0.1739,0.0499,0.0218,0.0673,0.0839,0.5415,0.6007,0.178,0.315,0.1077,0.6010960000000001,0.14743734777805875,0.7000196308077244,0.26537192062499165,2010-11-17,Nov,Fall,71.59498480629999,0.07
2806,105,10,12,2010,43.367,7.897,1,50,8e-4,0.0238,0.0194,0.001,0.0314,0.0042,9e-4,0.0113,0.0334,0.1134,0.1312,0.0472,0.053,0.031,0.13487300000000002,0.22984585498950863,0.563567207669437,0.297383464444329,2010-12-10,Dec,Winter,90.67521812997599,0.55
2807,105,10,12,2010,43.367,7.897,1,40,0.0021,0.0288,0.0295,0.0014,0.0473,0.0069,0.003,0.0159,0.0367,0.1725,0.1948,0.0591,0.0838,0.0519,0.19403600000000001,0.24712939866828834,0.5936991073821352,0.25424148096229565,2010-12-10,Dec,Winter,90.67521812997599,0.44
2808,105,10,12,2010,43.367,7.897,1,31,0.0043,0.0346,0.0447,0.0022,0.0678,0.0109,0.0066,0.0221,0.0437,0.2669,0.2946,0.0794,0.1284,0.0868,0.28012000000000004,0.2630586891332286,0.6045623304298157,0.22677423961159499,2010-12-10,Dec,Winter,90.67521812997599,0.34
2809,105,10,12,2010,43.367,7.897,1,20,0.0077,0.0424,0.0574,0.0042,0.095,0.0189,0.0135,0.0312,0.0538,0.3819,0.4169,0.1069,0.1891,0.1209,0.39531,0.2444360122435557,0.6362044977359541,0.21308340289899066,2010-12-10,Dec,Winter,90.67521812997599,0.22
2810,105,10,12,2010,43.367,7.897,1,11,0.0109,0.0541,0.0641,0.0058,0.1148,0.0351,0.0251,0.0372,0.0578,0.4931,0.5325,0.128,0.2547,0.1498,0.510316,0.21559974603970875,0.6839095775950589,0.1882245510624789,2010-12-10,Dec,Winter,90.67521812997599,0.12
2811,105,10,12,2010,43.367,7.897,1,5,0.0103,0.0495,0.0599,0.0055,0.10780000000000001,0.0358,0.0377,0.0359,0.0546,0.5298,0.5693,0.1353,0.2782,0.1557,0.546989,0.18815734868525694,0.7207238171151523,0.16797961202144834,2010-12-10,Dec,Winter,90.67521812997599,0.06
2817,105,11,12,2010,43.368,7.904,8,50,0.001,0.0228,0.0291,9e-4,0.0353,0.0049,0.0013,0.0132,0.0272,0.1431,0.1612,0.0464,0.0641,0.0507,0.15404800000000002,0.30065953469048606,0.5374883153302866,0.2512203988367262,2010-12-11,Dec,Winter,73.28956976632925,0.68
2818,105,11,12,2010,43.368,7.904,8,41,0.0019,0.0307,0.0461,0.0015,0.0512,0.0078,0.0024,0.0212,0.0364,0.2201,0.2464,0.0678,0.0952,0.0834,0.23097000000000004,0.3189331947872018,0.5201801099709918,0.24733948131792002,2010-12-11,Dec,Winter,73.28956976632925,0.56
2819,105,11,12,2010,43.368,7.904,8,31,0.0102,0.0544,0.0881,0.0042,0.1298,0.0196,0.019,0.0405,0.0662,0.5398,0.5834,0.1362,0.2616,0.1856,0.545717,0.2690405466569669,0.6279555154045046,0.19576630378016444,2010-12-11,Dec,Winter,73.28956976632925,0.42
2820,105,11,12,2010,43.368,7.904,8,20,0.0134,0.0515,0.0824,0.0061,0.1326,0.0261,0.0229,0.0375,0.0641,0.5514,0.5959,0.1337,0.276,0.1862,0.5526880000000001,0.25488521552847176,0.6562038618533421,0.1824790840401818,2010-12-11,Dec,Winter,73.28956976632925,0.27
2821,105,11,12,2010,43.368,7.904,8,10,0.0098,0.0501,0.0676,0.0051,0.1068,0.0339,0.019,0.0338,0.0483,0.4489,0.4883,0.1081,0.2286,0.1516,0.4607549999999999,0.24844440103742774,0.6588534036527006,0.1831016483814609,2010-12-11,Dec,Winter,73.28956976632925,0.14
2822,105,11,12,2010,43.368,7.904,8,6,0.0089,0.0509,0.0677,0.0044,0.1045,0.0351,0.02,0.0364,0.0508,0.4625,0.501,0.1172,0.2306,0.1532,0.468774,0.2427609039750498,0.6521543430309702,0.19202430168908685,2010-12-11,Dec,Winter,73.28956976632925,0.08
2825,105,12,12,2010,43.372,7.899,9,80,0.0018,0.0262,0.0283,0.0011,0.0375,0.005,0.0034,0.0119,0.0333,0.1584,0.1754,0.053,0.0711,0.0513,0.171794,0.2666216515128584,0.5801657799457489,0.23834359756452497,2010-12-12,Dec,Winter,49.20444807319455,1.63
2826,105,12,12,2010,43.372,7.899,9,69,0.0023,0.0314,0.042,0.0015,0.0463,0.0068,0.0035,0.0179,0.0426,0.2154,0.2396,0.0726,0.0894,0.0776,0.22474300000000003,0.30094819415955115,0.5283412609069025,0.2510556502315978,2010-12-12,Dec,Winter,49.20444807319455,1.4
2827,105,12,12,2010,43.372,7.899,9,59,0.0027,0.0398,0.0614,0.0022,0.0667,0.0096,0.005,0.0255,0.0555,0.3087,0.3415,0.0986,0.1286,0.1143,0.314368,0.3125890675895766,0.5258582298452769,0.24429967426710097,2010-12-12,Dec,Winter,49.20444807319455,1.2
2828,105,12,12,2010,43.372,7.899,9,49,0.0041,0.0497,0.0822,0.0028,0.0944,0.0133,0.0083,0.0338,0.0688,0.4161,0.4577,0.1244,0.1796,0.1536,0.426776,0.30930511556413665,0.5461366149924082,0.23082366393611634,2010-12-12,Dec,Winter,49.20444807319455,1
2829,105,12,12,2010,43.372,7.899,9,39,0.0068,0.0571,0.0925,0.0032,0.1191,0.0161,0.0112,0.0399,0.0775,0.5115,0.5562,0.1454,0.2299,0.1809,0.509674,0.2953966653194003,0.5726071959723273,0.2231308640425056,2010-12-12,Dec,Winter,49.20444807319455,0.79
2830,105,12,12,2010,43.372,7.899,9,29,0.0106,0.0548,0.0974,0.0046,0.1415,0.0193,0.0199,0.04,0.0794,0.595,0.6362,0.1526,0.2808,0.2028,0.586778,0.2755658869282761,0.6221790864688178,0.19630251986270786,2010-12-12,Dec,Winter,49.20444807319455,0.59
2831,105,12,12,2010,43.372,7.899,9,20,0.0247,0.0607,0.1026,0.0083,0.1726,0.0331,0.0426,0.0471,0.1013,0.8281,0.837,0.2032,0.3784,0.2554,0.783504,0.23328534378892768,0.6726449386346465,0.17998376523923298,2010-12-12,Dec,Winter,49.20444807319455,0.41
2832,105,12,12,2010,43.372,7.899,9,10,0.03,0.0721,0.1093,0.0116,0.1927,0.0522,0.061,0.0503,0.1007,0.9575,0.9703,0.2171,0.4591,0.2941,0.92571,0.21400654632660338,0.710070108349267,0.1571075174730747,2010-12-12,Dec,Winter,49.20444807319455,0.2
2833,105,12,12,2010,43.371,7.894,10,30,0.0072,0.0593,0.1217,0.0043,0.125,0.0168,0.0114,0.0432,0.0793,0.6111,0.6184,0.1494,0.2374,0.2316,0.571631,0.34371124029312616,0.5317346330062576,0.2098364154498269,2010-12-12,Dec,Winter,49.20444807319455,0.61
2834,105,12,12,2010,43.371,7.894,10,20,0.0118,0.0813,0.1108,0.0061,0.1812,0.0238,0.0223,0.0462,0.0951,0.7626,0.7723,0.1806,0.3617,0.2299,0.7119949999999999,0.2580130478444371,0.6510972689414956,0.19014318920778936,2010-12-12,Dec,Winter,49.20444807319455,0.41
2835,105,12,12,2010,43.371,7.894,10,9,0.0143,0.079,0.1222,0.0086,0.1836,0.0341,0.0344,0.0497,0.0902,0.8232,0.837,0.1843,0.3876,0.2651,0.792405,0.2571765700620264,0.6599352603782157,0.17325105217660158,2010-12-12,Dec,Winter,49.20444807319455,0.18
2836,105,12,12,2010,43.371,7.894,10,4,0.0134,0.0764,0.1096,0.0096,0.176,0.0426,0.0405,0.047,0.0876,0.8066,0.8221,0.1837,0.3913,0.2471,0.7841659999999999,0.2337566280608953,0.6861914441585073,0.1675844145244757,2010-12-12,Dec,Winter,49.20444807319455,0.08
2841,106,18,1,2011,43.369,7.902,1,40,0.0019,0.03,0.0267,0.0046,0.0583,0.008,0.0044,0.0321,0.1204,0.4094,0.4114,0.2218,0.1296,0.06,0.291963,0.14864897264379393,0.47866681737069433,0.4505605162297962,2011-01-18,Jan,Winter,57.66008844139477,0.69
2842,106,18,1,2011,43.369,7.902,1,30,0.0029,0.0396,0.036,0.0066,0.0933,0.0121,0.0084,0.0483,0.1584,0.5862,0.5923,0.3031,0.2067,0.0825,0.426265,0.13800804663765495,0.5198526738062004,0.4275016714954312,2011-01-18,Jan,Winter,57.66008844139477,0.52
2843,106,18,1,2011,43.369,7.902,1,18,0.0073,0.0555,0.0486,0.0117,0.1674,0.0229,0.0179,0.0615,0.1907,0.8299,0.8509,0.3684,0.3643,0.1183,0.636998,0.12956398607216976,0.6205733769964741,0.35235275463973204,2011-01-18,Jan,Winter,57.66008844139477,0.31
2844,106,18,1,2011,43.369,7.902,1,10,0.0244,0.0505,0.0555,0.0218,0.1524,0.039,0.0355,0.06,0.1768,0.9581,0.981,0.3924,0.3965,0.1921,0.714218,0.15265367156806467,0.6329075996404459,0.2976570178852955,2011-01-18,Jan,Winter,57.66008844139477,0.17
2845,106,18,1,2011,43.369,7.902,1,5,0.038,0.0594,0.0547,0.025,0.1495,0.0504,0.0515,0.0552,0.1611,1.0442,1.0738,0.3875,0.4453,0.241,0.790031,0.15226237957751027,0.6753317274891744,0.24620679441692792,2011-01-18,Jan,Winter,57.66008844139477,0.09
2848,106,19,1,2011,43.364,7.901,2,80,7e-4,0.0135,0.0223,0.0013,0.0208,0.0029,0.0017,0.0097,0.0365,0.1374,0.1374,0.0566,0.0402,0.0406,0.12049,0.2940658975848618,0.44267574072537136,0.33058345090878904,2011-01-19,Jan,Winter,58.80882743159938,1.36
2849,106,19,1,2011,43.364,7.901,2,70,0.001,0.0173,0.029,0.0017,0.0265,0.0038,0.0024,0.0136,0.0483,0.1824,0.1824,0.0766,0.0521,0.0536,0.15886899999999998,0.29055385254517874,0.43545940365961894,0.33904034141336575,2011-01-19,Jan,Winter,58.80882743159938,1.19
2850,106,19,1,2011,43.364,7.901,2,61,0.001,0.0191,0.0305,0.0017,0.0297,0.0042,0.0028,0.014,0.0496,0.1953,0.1953,0.0795,0.059,0.0568,0.17005,0.2852102322846221,0.4573301970008821,0.3255748309320788,2011-01-19,Jan,Winter,58.80882743159938,1.04
2851,106,19,1,2011,43.364,7.901,2,50,0.0011,0.0168,0.0244,0.0013,0.0257,0.0035,0.0024,0.0103,0.0393,0.1577,0.1577,0.0615,0.0506,0.0456,0.139186,0.2807466268159154,0.48469673674076413,0.30656818932938656,2011-01-19,Jan,Winter,58.80882743159938,0.85
2852,106,19,1,2011,43.364,7.901,2,40,0.0012,0.0186,0.0345,0.0019,0.0312,0.0042,0.0025,0.0161,0.0623,0.2247,0.2247,0.0987,0.0613,0.0647,0.18813800000000003,0.29193464371897226,0.41503577161445315,0.3577055140375681,2011-01-19,Jan,Winter,58.80882743159938,0.68
2853,106,19,1,2011,43.364,7.901,2,31,0.0027,0.0315,0.0882,0.0066,0.0709,0.0101,0.0069,0.043,0.1596,0.5692,0.5724,0.2629,0.1395,0.17,0.4597879999999999,0.30465344898083463,0.37475749693336935,0.38072763969481593,2011-01-19,Jan,Winter,58.80882743159938,0.53
2854,106,19,1,2011,43.364,7.901,2,20,0.0087,0.0461,0.1257,0.0108,0.1292,0.0174,0.014,0.0537,0.2053,0.8175,0.8255,0.3313,0.2465,0.2477,0.6857660000000001,0.29761755467608486,0.45104890006212023,0.3248105038744994,2011-01-19,Jan,Winter,58.80882743159938,0.34
2855,106,19,1,2011,43.364,7.901,2,10,0.015,0.0404,0.09,0.0134,0.1138,0.0201,0.0197,0.048,0.1786,0.7383,0.7477,0.3068,0.236,0.2049,0.613138,0.2514931385756551,0.5016912995116923,0.31920057148635383,2011-01-19,Jan,Winter,58.80882743159938,0.17
2856,106,19,1,2011,43.364,7.901,2,6,0.0176,0.0395,0.085,0.0139,0.1109,0.0207,0.0214,0.0469,0.172,0.7368,0.747,0.3039,0.2378,0.2054,0.605509,0.24573045157049697,0.5127405207849924,0.3129581888956233,2011-01-19,Jan,Winter,58.80882743159938,0.1
2857,107,12,2,2011,43.375,7.893,1,200,0.0011,0.0164,0.0249,0.0012,0.0341,0.0049,0.0038,0.0062,0.0246,0.1519,0.1519,0.0388,0.066,0.0471,0.139352,0.2860095298237556,0.6204360181411103,0.1889890349618233,2011-02-12,Feb,Winter,53.06555046424483,3.77
2858,107,12,2,2011,43.375,7.893,1,150,0.0013,0.0176,0.0258,0.0012,0.036,0.005,0.0041,0.0071,0.026,0.1623,0.1623,0.0421,0.0706,0.0496,0.148057,0.27991922030028976,0.621328272219483,0.19358085061834293,2011-02-12,Feb,Winter,53.06555046424483,2.83
2859,107,12,2,2011,43.375,7.893,1,80,0.0028,0.0045,0.0085,-1,0.0095,0.0016,9e-4,0.001,0.0062,0.0426,0.0426,0.0081,0.0162,0.0182,0.041173999999999995,0.3846116481274592,0.564798173604702,0.14057414873463836,2011-02-12,Feb,Winter,53.06555046424483,1.51
2860,107,12,2,2011,43.375,7.893,1,71,0.004,0.0099,0.0208,0.001,0.017,0.0032,0.0017,0.0053,0.0226,0.1073,0.1073,0.0332,0.0316,0.0424,0.097023,0.3723653154406687,0.45275862424373603,0.24321037279820248,2011-02-12,Feb,Winter,53.06555046424483,1.34
2861,107,12,2,2011,43.375,7.893,1,61,0.0057,0.0154,0.0346,0.003,0.0351,0.0058,0.0064,0.018,0.0538,0.2514,0.2523,0.0976,0.0752,0.0794,0.209262,0.28299452361154914,0.4751412105398973,0.30727986925480977,2011-02-12,Feb,Winter,53.06555046424483,1.15
2862,107,12,2,2011,43.375,7.893,1,50,0.0083,0.0223,0.0447,0.0067,0.0676,0.0101,0.018,0.0391,0.1021,0.4687,0.4709,0.2038,0.1557,0.1114,0.391716,0.19751044123803982,0.5392222937025803,0.3305711280621675,2011-02-12,Feb,Winter,53.06555046424483,0.94
2863,107,12,2,2011,43.375,7.893,1,40,0.0122,0.0239,0.0514,0.0077,0.0823,0.0118,0.0233,0.0405,0.1091,0.5356,0.54,0.2166,0.1895,0.1339,0.45623600000000003,0.20035244917104306,0.5709566978493587,0.29904260075925615,2011-02-12,Feb,Winter,53.06555046424483,0.75
2864,107,12,2,2011,43.375,7.893,1,30,0.0141,0.0294,0.0543,0.0084,0.1158,0.0147,0.0344,0.0535,0.0945,0.6615,0.6668,0.2268,0.2854,0.1546,0.5684739999999999,0.1718284389435577,0.6508054897849331,0.25681033785186314,2011-02-12,Feb,Winter,53.06555046424483,0.57
2865,107,12,2,2011,43.375,7.893,1,20,0.0187,0.0391,0.0587,0.0085,0.137,0.0203,0.0364,0.0452,0.1013,0.6858,0.6927,0.2127,0.3156,0.1644,0.614967,0.17688103589298285,0.6853571004623012,0.22464457442431868,2011-02-12,Feb,Winter,53.06555046424483,0.38
2866,107,12,2,2011,43.375,7.893,1,10,0.0158,0.0382,0.0559,0.0091,0.1168,0.0221,0.0304,0.0467,0.0922,0.6041,0.6111,0.1966,0.2654,0.1491,0.551575,0.18445361011648462,0.6549462901690614,0.243185423559806,2011-02-12,Feb,Winter,53.06555046424483,0.19
2867,107,12,2,2011,43.375,7.893,1,5,0.0185,0.0379,0.0582,0.0093,0.118,0.0228,0.0311,0.0503,0.0877,0.6023,0.6096,0.1905,0.2627,0.1563,0.564376,0.19102867591818223,0.6487129147943924,0.24179979304577087,2011-02-12,Feb,Winter,53.06555046424483,0.09
2869,107,13,2,2011,43.379,7.876,2,151,7e-4,0.0011,0.0028,-1,0.0025,4e-4,3e-4,4e-4,0.0014,0.0105,0.0105,0.0018,0.0038,0.005,0.011944000000000001,0.4196249162759545,0.5305592766242465,0.1314467515070328,2011-02-13,Feb,Winter,59.80906175469516,2.52
2870,107,13,2,2011,43.379,7.876,2,81,0.0055,0.0212,0.0426,0.005,0.0571,0.0084,0.0131,0.0365,0.0902,0.4093,0.4106,0.1808,0.1296,0.1001,0.33732500000000004,0.2120091899503446,0.5061142814792855,0.34789298154598675,2011-02-13,Feb,Winter,59.80906175469516,1.35
2871,107,13,2,2011,43.379,7.876,2,70,0.0036,0.0215,0.0403,0.0033,0.0476,0.0066,0.0086,0.0244,0.0688,0.32,0.3209,0.1287,0.1041,0.0881,0.26701800000000003,0.2478484596544053,0.5059059688859926,0.3157689743762592,2011-02-13,Feb,Winter,59.80906175469516,1.17
2872,107,13,2,2011,43.379,7.876,2,60,0.0033,0.0171,0.0307,0.0023,0.0372,0.0048,0.006,0.0184,0.0479,0.2392,0.2399,0.0912,0.0807,0.0681,0.19966899999999999,0.2550621278215447,0.5129188807476374,0.3046792441490667,2011-02-13,Feb,Winter,59.80906175469516,1
2873,107,13,2,2011,43.379,7.876,2,50,0.0076,0.0196,0.0318,0.003,0.0524,0.0068,0.0113,0.0273,0.0566,0.3218,0.3229,0.1203,0.1197,0.0829,0.269797,0.20978735864372103,0.5684125472114219,0.2975459326827207,2011-02-13,Feb,Winter,59.80906175469516,0.84
2874,107,13,2,2011,43.379,7.876,2,40,0.0088,0.0321,0.0477,0.0047,0.0897,0.0114,0.0155,0.0386,0.0689,0.4655,0.4679,0.1518,0.1985,0.1176,0.395941,0.2083845825514408,0.6126897694353451,0.26727972096852814,2011-02-13,Feb,Winter,59.80906175469516,0.67
2875,107,13,2,2011,43.379,7.876,2,28,0.0078,0.0396,0.0644,0.0064,0.0969,0.0154,0.0179,0.032,0.0763,0.5148,0.5181,0.153,0.2161,0.149,0.44344700000000004,0.2427347574794733,0.6147995138088655,0.22768673595717187,2011-02-13,Feb,Winter,59.80906175469516,0.47
2876,107,13,2,2011,43.379,7.876,2,20,0.0074,0.0394,0.0625,0.0075,0.0943,0.018,0.0185,0.0305,0.0746,0.5041,0.5081,0.1497,0.2132,0.1452,0.436441,0.23899679452663702,0.6218045509014963,0.22346433996805984,2011-02-13,Feb,Winter,59.80906175469516,0.33
2877,107,13,2,2011,43.379,7.876,2,10,0.0084,0.04,0.0725,0.0081,0.0976,0.0204,0.0197,0.0317,0.0639,0.525,0.5299,0.1368,0.2232,0.17,0.457458,0.26412916595621894,0.6180589256281451,0.2010195471496837,2011-02-13,Feb,Winter,59.80906175469516,0.17
2878,107,13,2,2011,43.379,7.876,2,4,0.0082,0.0398,0.0694,0.0082,0.093,0.0213,0.0192,0.0306,0.0667,0.5103,0.5146,0.1391,0.2131,0.1624,0.444953,0.2602701858398528,0.6139659694394689,0.20727807206603843,2011-02-13,Feb,Winter,59.80906175469516,0.07
2881,107,14,2,2011,43.378,7.882,9,80,0.0012,0.0133,0.0214,0.001,0.0284,0.0037,0.0042,0.0092,0.0251,0.1372,0.1372,0.0421,0.0547,0.0403,0.131233,0.2627997531108791,0.5837708503196606,0.2378288997432048,2011-02-14,Feb,Winter,64.27002597932545,1.24
2882,107,14,2,2011,43.378,7.882,9,70,0.0015,0.0132,0.0247,0.0012,0.0298,0.0039,0.0049,0.0109,0.0267,0.1555,0.1555,0.0476,0.0595,0.0484,0.145154,0.2749631425933836,0.564793254061204,0.24031029113906607,2011-02-14,Feb,Winter,64.27002597932545,1.09
2883,107,14,2,2011,43.378,7.882,9,49,0.0023,0.0165,0.047,0.002,0.0313,0.0063,0.0049,0.0085,0.0339,0.2053,0.2063,0.0537,0.0627,0.0899,0.187068,0.4032544315436098,0.46834840806551625,0.19365150640408835,2011-02-14,Feb,Winter,64.27002597932545,0.76
2884,107,14,2,2011,43.378,7.882,9,40,0.0053,0.035,0.0851,0.0055,0.0749,0.0142,0.0132,0.0192,0.0802,0.4544,0.4585,0.1314,0.1554,0.1718,0.40491,0.3399076337951643,0.5239658195648416,0.20826850411202488,2011-02-14,Feb,Winter,64.27002597932545,0.62
